Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-08-12,Almost Famous,2000,https://boxd.it/23UNCX,4.5,,,2021-08-12
2021-08-12,Pride & Prejudice,2005,https://boxd.it/23UNUR,4,Yes,,2021-08-12
2021-08-14,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/24bKJP,5,Yes,,2021-08-14
2021-08-14,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/24bLlz,5,,,2021-08-14
2021-08-15,Anastasia,1997,https://boxd.it/24kxnp,4,,,2021-08-15
2021-08-16,Loving You,1995,https://boxd.it/24uBOp,,,,2021-08-16
2021-08-18,Descendants 3,2019,https://boxd.it/24KAnz,5,Yes,,2021-08-17
2021-08-18,Before Sunset,2004,https://boxd.it/24KMq1,5,Yes,,2021-08-17
2021-09-11,House of Wax,2005,https://boxd.it/287w8N,5,,,2021-09-01
2021-09-28,Lumière!,2016,https://boxd.it/2ar7xV,,,,2021-09-01
2021-09-02,High School Musical 3: Senior Year,2008,https://boxd.it/26UvVT,5,Yes,,2021-09-02
2021-09-05,Afterlife of the Party,2021,https://boxd.it/27jApN,2,,,2021-09-05
2021-09-05,Endless Love,2014,https://boxd.it/27jCKt,,,,2021-09-05
2021-09-06,Before Sunset,2004,https://boxd.it/27pl0F,5,Yes,,2021-09-05
2021-09-06,Curiosa,2019,https://boxd.it/27rAFR,,,,2021-09-05
2021-09-06,Not Another Teen Movie,2001,https://boxd.it/27rD8h,4,,,2021-09-05
2021-09-07,Folklore: The Long Pond Studio Sessions,2020,https://boxd.it/27xIsD,,,,2021-09-06
2021-09-08,Never Been Kissed,1999,https://boxd.it/27IaMV,,,,2021-09-07
2021-09-10,Starving in Suburbia,2014,https://boxd.it/280I8L,,,,2021-09-09
2021-09-11,The Bling Ring,2013,https://boxd.it/287vRx,,Yes,,2021-09-10
2021-09-12,Into the Wild,2007,https://boxd.it/28epnl,5,Yes,,2021-09-11
2021-09-12,After We Collided,2020,https://boxd.it/28jVYD,1,Yes,,2021-09-12
2021-09-13,The Sacrifice,1986,https://boxd.it/28p8Sj,5,,,2021-09-12
2021-09-13,The DUFF,2015,https://boxd.it/28qLg1,,,,2021-09-12
2021-09-14,Batman,1989,https://boxd.it/28wZqh,4,,,2021-09-13
2021-09-15,It's Kind of a Funny Story,2010,https://boxd.it/28EwMJ,2,Yes,,2021-09-14
2021-09-15,Cinderella,2021,https://boxd.it/28Iq2X,,Yes,,2021-09-14
2021-09-16,After We Fell,2021,https://boxd.it/28QBwP,,,,2021-09-16
2021-09-17,Malignant,2021,https://boxd.it/28VITV,5,,,2021-09-16
2021-09-17,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/28Y8dl,3,Yes,,2021-09-17
2021-09-17,Vivre Sa Vie,1962,https://boxd.it/28YORR,4.5,,,2021-09-17
2021-09-18,Old,2021,https://boxd.it/292sbn,4,,,2021-09-17
2021-09-19,Nostalgia,1983,https://boxd.it/299hYn,5,,,2021-09-18
2021-09-19,Lady Bird,2017,https://boxd.it/29bL6J,3.5,Yes,,2021-09-18
2021-09-20,Why Don't You Play in Hell?,2013,https://boxd.it/29jC5t,5,Yes,,2021-09-19
2021-09-20,Metropolis,1927,https://boxd.it/29kf45,4.5,Yes,,2021-09-19
2021-09-20,Stardust,2007,https://boxd.it/29m6lZ,5,Yes,,2021-09-19
2021-09-20,The Broken Hearts Gallery,2020,https://boxd.it/29njoz,3,,,2021-09-19
2021-09-21,Fifty Shades of Grey,2015,https://boxd.it/29ur4h,,,,2021-09-20
2021-09-21,Blue Valentine,2010,https://boxd.it/29uyn1,3.5,Yes,,2021-09-20
2021-09-21,Fifty Shades of Grey,2015,https://boxd.it/29weZD,,,,2021-09-21
2021-09-23,Evangelion: 1.0 You Are (Not) Alone,2007,https://boxd.it/29GDdf,,,,2021-09-22
2021-09-23,Evangelion: 2.0 You Can (Not) Advance,2009,https://boxd.it/29GDxf,3,,,2021-09-22
2021-09-23,Evangelion: 3.0 You Can (Not) Redo,2012,https://boxd.it/29GDMT,5,,,2021-09-22
2021-09-23,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/29GKJR,5,Yes,,2021-09-22
2021-09-24,Irreversible,2002,https://boxd.it/29PuAH,3,,,2021-09-23
2021-09-26,After We Fell,2021,https://boxd.it/2a6ndF,,,,2021-09-25
2021-09-27,Dune,2021,https://boxd.it/2ahcbl,4,,,2021-09-26
2021-09-28,Mary and Max,2009,https://boxd.it/2ar05l,,Yes,,2021-09-28
2021-09-28,Cat Soup,2001,https://boxd.it/2ar4Vv,,,,2021-09-28
2021-09-28,Cat Soup,2001,https://boxd.it/2ar5CT,,,,2021-09-28
2021-09-28,Heathers,1989,https://boxd.it/2arJ9n,5,Yes,,2021-09-28
2021-09-29,Nymphomaniac: Vol. II,2013,https://boxd.it/2av2Yb,,,,2021-09-28
2021-09-29,American Pie Presents: Girls' Rules,2020,https://boxd.it/2awxob,,,,2021-09-28
2021-09-29,Ritual,2000,https://boxd.it/2awUKz,3,,,2021-09-28
2021-09-29,She's All That,1999,https://boxd.it/2ax2xN,,Yes,,2021-09-28
2021-09-29,Alone,2020,https://boxd.it/2ayjLz,,,,2021-09-29
2021-09-29,Amar,2017,https://boxd.it/2ayUpP,,,,2021-09-29
2021-09-29,About Time,2013,https://boxd.it/2az2Mx,5,Yes,,2021-09-29
2021-09-29,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/2azhpD,,Yes,,2021-09-29
2021-09-30,Demon Slayer – Kimetsu no Yaiba – The Movie: Mugen Train,2020,https://boxd.it/2aH8fF,3.5,,,2021-09-30
2021-10-01,Love & Other Drugs,2010,https://boxd.it/2aOWQl,3,Yes,,2021-10-01
2021-10-01,He's Just Not That Into You,2009,https://boxd.it/2aP3Pp,,,,2021-10-01
2021-10-03,All the Bright Places,2020,https://boxd.it/2b1rET,,Yes,,2021-10-02
2021-10-03,[REC],2007,https://boxd.it/2b2PHf,4,,,2021-10-02
2021-10-03,Wuthering Heights,2009,https://boxd.it/2b6Mu1,,,,2021-10-03
2021-10-04,Evil Dead II,1987,https://boxd.it/2beHzV,5,,,2021-10-03
2021-10-04,The Fault in Our Stars,2014,https://boxd.it/2bfAz7,,,,2021-10-03
2021-10-04,The Last Letter from Your Lover,2021,https://boxd.it/2bfBSp,3,,,2021-10-03
2021-10-04,Ran,1985,https://boxd.it/2bhTRj,5,,,2021-10-03
2021-10-04,A Beautiful Day in the Neighborhood,2019,https://boxd.it/2bhUHp,3,,,2021-10-03
2021-10-05,Normal People,2020,https://boxd.it/2bpmq1,5,Yes,,2021-10-04
2021-10-06,Cake,2014,https://boxd.it/2bzmcj,2,,,2021-10-05
2021-10-07,Love & Other Drugs,2010,https://boxd.it/2bH1bl,3,Yes,,2021-10-06
2021-10-07,Vivre Sa Vie,1962,https://boxd.it/2bJ04d,4.5,,,2021-10-07
2021-10-07,Before Sunrise,1995,https://boxd.it/2bJ92F,5,Yes,,2021-10-07
2021-10-07,Love & Other Drugs,2010,https://boxd.it/2bJnkX,3,Yes,,2021-10-07
2021-10-07,Hold Me Back,2020,https://boxd.it/2bJu3J,3.5,,,2021-10-07
2021-10-08,Les Mains négatives,1978,https://boxd.it/2bO6Bd,,,,2021-10-07
2021-10-08,"New York, I Love You",2008,https://boxd.it/2bQLkh,1,,,2021-10-07
2021-10-09,[REC]³ Genesis,2012,https://boxd.it/2bWQiR,3.5,,,2021-10-08
2021-10-10,I Origins,2014,https://boxd.it/2c45r9,3,,,2021-10-09
2021-10-11,A Girl Walks Home Alone at Night,2014,https://boxd.it/2cgn1n,4,,,2021-10-10
2021-10-12,Before Sunset,2004,https://boxd.it/2cqwDF,5,Yes,,2021-10-11
2021-10-13,Pride and Prejudice and Zombies,2016,https://boxd.it/2cAHKH,2,,,2021-10-12
2021-10-13,Blade Runner,1982,https://boxd.it/2cBpiR,4.5,Yes,,2021-10-12
2021-10-14,Train to Busan,2016,https://boxd.it/2cKX1t,5,Yes,,2021-10-13
2021-10-15,Venom,2018,https://boxd.it/2cU1c9,3,,,2021-10-14
2021-10-16,On,2018,https://boxd.it/2d1CVz,,,,2021-10-15
2021-10-16,The Matrix Reloaded,2003,https://boxd.it/2d6z7V,4,,,2021-10-16
2021-10-18,Rubber,2010,https://boxd.it/2dpgcb,3,,,2021-10-17
2021-10-18,Rubber,2010,https://boxd.it/2dpgpf,,,,2021-10-17
2021-10-20,Silver Linings Playbook,2012,https://boxd.it/2dJaW3,1,,,2021-10-19
2021-10-20,Blue Valentine,2010,https://boxd.it/2dJQSn,4.5,,,2021-10-19
2021-10-20,Frances Ha,2012,https://boxd.it/2dJTZB,5,Yes,,2021-10-19
2021-10-20,Vanilla Sky,2001,https://boxd.it/2dK00b,4,Yes,,2021-10-19
2021-10-21,Call Me by Your Name,2017,https://boxd.it/2dOgtV,,,,2021-10-20
2021-10-21,Interstellar,2014,https://boxd.it/2dPoyV,0.5,,,2021-10-20
2021-10-21,My Big Fat Greek Wedding,2002,https://boxd.it/2dTdrn,,,,2021-10-21
2021-10-21,I Hate Valentine's Day,2009,https://boxd.it/2dTfUB,,,,2021-10-21
2023-03-21,My Big Fat Greek Wedding,2002,https://boxd.it/40PLeD,,Yes,,2021-10-21
2021-10-23,Dune,1984,https://boxd.it/2ebevr,3,Yes,,2021-10-23
2021-10-24,Dune,2021,https://boxd.it/2ejR7z,2.5,,,2021-10-23
2021-10-26,Lars and the Real Girl,2007,https://boxd.it/2eHDcN,3,,,2021-10-26
2021-10-26,Quinoa,2007,https://boxd.it/2eHQH5,5,,,2021-10-26
2021-10-28,One Day,2011,https://boxd.it/2eZjTN,3.5,,,2021-10-27
2021-11-04,The Notebook,2004,https://boxd.it/2g6IsP,3.5,,,2021-11-03
2021-11-05,Lady Bird,2017,https://boxd.it/2gjLen,5,Yes,,2021-11-05
2021-11-07,Shutter Island,2010,https://boxd.it/2gwcbz,4,Yes,,2021-11-06
2021-11-08,Folklore: The Long Pond Studio Sessions,2020,https://boxd.it/2gILTF,,Yes,,2021-11-07
2021-11-08,Little Women,2019,https://boxd.it/2gKFkN,2.5,,,2021-11-07
2021-11-11,Hello Kitty - Stump Village (Vol. 3),2007,https://boxd.it/2h93mB,3,,,2021-11-10
2021-11-11,Someone Great,2019,https://boxd.it/2he24V,3,,,2021-11-11
2022-11-29,Someone Great,2019,https://boxd.it/3tKLpz,,,,2021-11-11
2021-11-15,Meet Joe Black,1998,https://boxd.it/2hTOxj,1,,,2021-11-14
2021-11-15,Starstruck,2010,https://boxd.it/2hVQkl,2,,,2021-11-15
2021-11-16,A Dog's Will,2000,https://boxd.it/2hZM8D,5,,,2021-11-15
2021-11-23,Lemonade Mouth,2011,https://boxd.it/2j1PAN,2,,,2021-11-22
2021-11-27,Venom: Let There Be Carnage,2021,https://boxd.it/2jFVaV,3,,,2021-11-27
2021-12-01,Sausage Party,2016,https://boxd.it/2kkkAz,2,,,2021-12-01
2021-12-02,The First Time,2012,https://boxd.it/2knPCH,,,,2021-12-01
2021-12-05,Bubble Boy,2001,https://boxd.it/2kSeON,2,,,2021-12-04
2021-12-06,The Butterfly Effect,2004,https://boxd.it/2l0QHr,4.5,Yes,,2021-12-05
2021-12-07,Normal People,2020,https://boxd.it/2laXLb,5,Yes,,2021-12-06
2021-12-07,The Parent Trap,1998,https://boxd.it/2lb07j,3,,,2021-12-06
2021-12-10,Donnie Darko,2001,https://boxd.it/2lCFxL,4,,,2021-12-10
2021-12-11,Silver Linings Playbook,2012,https://boxd.it/2lFZLJ,2.5,Yes,,2021-12-10
2021-12-14,Sweet & Sour,2021,https://boxd.it/2mg3QP,2.5,,,2021-12-14
2021-12-18,Venom: Let There Be Carnage,2021,https://boxd.it/2mOTzf,3,Yes,,2021-12-17
2021-12-18,Single All the Way,2021,https://boxd.it/2mRGp3,,,,2021-12-17
2021-12-21,Mickey's Twice Upon a Christmas,2004,https://boxd.it/2nqQwj,,,,2021-12-20
2021-12-22,Antichrist,2009,https://boxd.it/2nA7nh,,Yes,,2021-12-21
2021-12-22,Mamma Mia! Here We Go Again,2018,https://boxd.it/2nCtPB,3.5,Yes,,2021-12-21
2021-12-22,The Phantom of the Opera,2004,https://boxd.it/2nCv1X,3.5,Yes,,2021-12-21
2021-12-22,Baby Driver,2017,https://boxd.it/2nEI0H,,,,2021-12-21
2021-12-23,Drive,2011,https://boxd.it/2nKU5r,3,,,2021-12-22
2022-01-02,Harry Potter 20th Anniversary: Return to Hogwarts,2022,https://boxd.it/2qw7Fp,,,,2022-01-02
2022-01-05,Encanto,2021,https://boxd.it/2rl7Dl,,,,2022-01-04
2022-01-08,Lulli,2021,https://boxd.it/2s05p9,,,,2022-01-07
2022-01-08,Lulli,2021,https://boxd.it/2s05AB,,,,2022-01-07
2022-01-15,Spider-Man: No Way Home,2021,https://boxd.it/2tMWil,,Yes,,2022-01-14
2022-01-16,Before Sunrise,1995,https://boxd.it/2uaQWx,5,Yes,,2022-01-15
2022-01-20,Folklore: The Long Pond Studio Sessions,2020,https://boxd.it/2v0EbX,,Yes,,2022-01-19
2022-01-20,Taylor Swift: The 1989 World Tour - Live,2015,https://boxd.it/2v1zAb,3,,,2022-01-19
2022-01-29,The Fallout,2021,https://boxd.it/2wUxJz,,,,2022-01-28
2022-01-30,The Broken Hearts Gallery,2020,https://boxd.it/2x5l3X,3,,,2022-01-29
2022-01-30,A Nice Girl Like You,2020,https://boxd.it/2x7eU5,,,,2022-01-29
2022-02-05,Through My Window,2022,https://boxd.it/2yhAgZ,,,,2022-02-05
2022-02-27,Beastly,2011,https://boxd.it/2CiPC5,2,Yes,,2022-02-27
2022-03-21,Turning Red,2022,https://boxd.it/2GibS9,3,,,2022-03-20
2022-03-23,Turning Red,2022,https://boxd.it/2GMa5l,1,,,2022-03-22
2022-04-18,The Prince & Me,2004,https://boxd.it/2LvsfJ,1,,,2022-04-18
2022-04-25,The Northman,2022,https://boxd.it/2MJWXX,5,,,2022-04-25
2022-04-25,X,2022,https://boxd.it/2MKu8T,3.5,,,2022-04-25
2022-04-25,X,2022,https://boxd.it/2MKuiT,,,,2022-04-25
2022-05-01,Morbius,2022,https://boxd.it/2NHzKh,0.5,,,2022-04-30
2022-05-14,The Northman,2022,https://boxd.it/2PYUmH,5,,,2022-05-13
2022-05-21,Conversations with Friends,2022,https://boxd.it/2Rcf3r,4,,,2022-05-20
2022-06-18,The SpongeBob SquarePants Movie,2004,https://boxd.it/2WeNWp,5,,,2022-06-17
2022-06-20,Hustle,2022,https://boxd.it/2WA5hr,3,,,2022-06-19
2022-06-20,Garfield,2004,https://boxd.it/2WA5Wp,,,,2022-06-19
2022-06-20,The Extra Man,2010,https://boxd.it/2WFIJJ,1.5,,,2022-06-19
2022-06-22,Blue Valentine,2010,https://boxd.it/2X3LDH,4.5,Yes,,2022-06-21
2022-07-03,Elvis,2022,https://boxd.it/2Z1Qaf,,,,2022-07-02
2022-07-04,Emma,1996,https://boxd.it/2Zafb9,3,,,2022-07-03
2022-07-04,C'mon C'mon,2021,https://boxd.it/2Zf7mt,4,,,2022-07-03
2022-07-04,Uncut Gems,2019,https://boxd.it/2ZfaZX,4,,,2022-07-03
2022-07-06,Chibi Maruko-chan: My Favorite Song,1992,https://boxd.it/2ZEr0n,5,,,2022-07-05
2022-07-10,Drag Me to Hell,2009,https://boxd.it/30tZo1,5,Yes,,2022-07-10
2022-07-13,Someone Great,2019,https://boxd.it/30Y0Nh,3,Yes,,2022-07-12
2022-07-16,Sonic the Hedgehog,2020,https://boxd.it/31A80t,1.5,,,2022-07-15
2022-07-17,Dangerous Liaisons,2022,https://boxd.it/31M1T1,,,,2022-07-16
2022-07-17,Becoming Jane,2007,https://boxd.it/31M3ST,3,,,2022-07-16
2022-07-17,The Black Phone,2021,https://boxd.it/31S0yt,3.5,,,2022-07-17
2022-07-20,Insidious: Chapter 3,2015,https://boxd.it/32sz1L,3,,,2022-07-19
2022-07-22,Prayers for Bobby,2009,https://boxd.it/32KZRJ,3,,,2022-07-21
2022-07-22,Little Women,1994,https://boxd.it/32Qrz9,5,Yes,,2022-07-21
2023-03-26,Little Women,1994,https://boxd.it/41SR4T,4,,,2022-07-21
2022-07-23,Suicide Squad,2016,https://boxd.it/331Yqh,3,Yes,,2022-07-22
2022-07-23,The Suicide Squad,2021,https://boxd.it/331YBJ,4,Yes,,2022-07-22
2022-07-24,Senior Year,2022,https://boxd.it/33kjhr,,,,2022-07-24
2022-07-24,Love & Gelato,2022,https://boxd.it/33koHf,,,,2022-07-24
2022-07-27,Paranormal Activity: Next of Kin,2021,https://boxd.it/33Vx6V,1.5,,,2022-07-26
2022-07-27,Paranormal Activity: The Marked Ones,2014,https://boxd.it/33W3mB,3.5,,,2022-07-26
2022-07-27,Little Women,2017,https://boxd.it/33W57D,,,,2022-07-26
2022-07-27,The In Between,2022,https://boxd.it/33XPpb,1,,,2022-07-26
2022-07-29,Girls,2006,https://boxd.it/34znhf,4,,,2022-07-28
2022-07-31,Not Okay,2022,https://boxd.it/34Vxcj,,,,2022-07-30
2022-07-31,Lilya 4-ever,2002,https://boxd.it/34WJgp,5,,,2022-07-30
2022-08-02,Purple Hearts,2022,https://boxd.it/35t0BN,,,,2022-08-01
2022-08-08,Dunkirk,2017,https://boxd.it/36Obcl,2.5,,,2022-08-07
2022-08-12,The Breakfast Club,1985,https://boxd.it/37yWPL,3,Yes,,2022-08-11
2022-08-12,Cinema Paradiso,1988,https://boxd.it/37z6xx,5,Yes,,2022-08-11
2022-08-12,Prey,2022,https://boxd.it/37AHjf,3,,,2022-08-11
2022-08-13,Someone Great,2019,https://boxd.it/37LLDF,,Yes,,2022-08-12
2022-08-14,Rocketman,2019,https://boxd.it/37TnDx,3.5,,,2022-08-13
2022-09-01,Little Women,2019,https://boxd.it/3bwKob,2,,,2022-08-31
2022-09-12,The Worst Person in the World,2021,https://boxd.it/3dA4eT,5,Yes,,2022-09-11
2022-09-25,The Whale,2022,https://boxd.it/3fZkIj,4,,,2022-09-24
2022-09-26,Bodies Bodies Bodies,2022,https://boxd.it/3gcHNn,3,,,2022-09-25
2022-09-26,Bodies Bodies Bodies,2022,https://boxd.it/3gfKij,2.5,,,2022-09-25
2022-10-01,Minions: The Rise of Gru,2022,https://boxd.it/3h3t11,3,,,2022-09-30
2022-10-07,Blonde,2022,https://boxd.it/3itBa7,,,,2022-10-06
2022-10-17,Behind The 1975’s 'Notes on a Conditional Form',2020,https://boxd.it/3kzdEn,5,,,2022-10-16
2022-12-13,Close,2022,https://boxd.it/3wAtBT,3,,,2022-12-12
2022-12-13,Lady Chatterley's Lover,2022,https://boxd.it/3wIGX5,2,,,2022-12-12
2022-12-23,Avatar: The Way of Water,2022,https://boxd.it/3z53Np,,,,2022-12-22
2022-12-28,Something from Tiffany's,2022,https://boxd.it/3AO7yx,,,,2022-12-27
2022-12-29,Countdown,2019,https://boxd.it/3BmLBz,,,,2022-12-28
2023-01-09,All Hallows' Eve,2013,https://boxd.it/3FQ0Gt,1,,,2023-01-08
2023-01-09,Terrifier,2016,https://boxd.it/3FREwP,,Yes,,2023-01-08
2023-01-11,Puss in Boots,2011,https://boxd.it/3GqNGJ,,,,2023-01-10
2023-01-12,Terrifier 2,2022,https://boxd.it/3GKhKf,3.5,,,2023-01-11
2023-01-19,Terrifier 2,2022,https://boxd.it/3Jf7xl,3.5,Yes,,2023-01-19
2023-01-20,Puss in Boots: The Three Diablos,2012,https://boxd.it/3Jl3aJ,3,,,2023-01-19
2023-03-21,Taylor Swift: The 1989 World Tour - Live,2015,https://boxd.it/40Py7f,,Yes,,2023-01-19
2023-01-22,Monster High: The Movie,2022,https://boxd.it/3K8Ihz,,,,2023-01-22
2023-01-24,Batman,1989,https://boxd.it/3KHArV,5,Yes,,2023-01-23
2023-01-26,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/3LsXgP,,Yes,,2023-01-26
2023-01-26,Meet Cute,2022,https://boxd.it/3LtHf9,1,,,2023-01-26
2023-01-28,Bullet Train,2022,https://boxd.it/3M162F,2,,,2023-01-27
2023-01-29,Everything Everywhere All at Once,2022,https://boxd.it/3MjvXn,5,Yes,,2023-01-28
2023-02-18,Kingsman: The Secret Service,2014,https://boxd.it/3RX909,5,Yes,,2023-02-17
2023-02-24,All About My Mother,1999,https://boxd.it/3TOqCp,4,,,2023-02-23
2023-02-27,Stuck in Love,2012,https://boxd.it/3UM4yv,4,,,2023-02-26
2023-03-15,Metal Lords,2022,https://boxd.it/3Z5GOZ,,,,2023-03-14
2023-03-19,Mamma Mia!,2008,https://boxd.it/400fE3,5,Yes,,2023-03-18
2023-03-31,EO,2022,https://boxd.it/43hkj1,3.5,,,2023-03-30
2023-04-04,Love Alarm Clap! Clap! Clap!,2022,https://boxd.it/44sHUF,4,,,2023-04-03
2023-04-06,Aftersun,2022,https://boxd.it/453leL,5,Yes,,2023-04-06
2023-04-15,"Boo, Bitch",2022,https://boxd.it/47EMvr,,,,2023-04-15
2023-04-21,Behave,2007,https://boxd.it/495aXv,2.5,,,2023-04-20
2023-04-23,Renfield,2023,https://boxd.it/49F20H,4,Yes,,2023-04-22
2023-04-23,The World's End,2013,https://boxd.it/49JCm3,4,Yes,,2023-04-23
2023-05-15,Be My Cat: A Film for Anne,2015,https://boxd.it/4fnzzD,4,Yes,,2023-05-14
2023-05-18,Mermaids,1990,https://boxd.it/4gazYV,3,,,2023-05-17
2023-06-24,House,1977,https://boxd.it/4pZGIX,5,Yes,,2023-06-23
2023-06-25,Asteroid City,2023,https://boxd.it/4qlClp,,,,2023-06-25
2023-07-01,Blue Valentine,2010,https://boxd.it/4s498v,4,Yes,ryan gosling,2023-07-01
2023-07-01,The Gray Man,2022,https://boxd.it/4s4jc3,,,ryan gosling,2023-07-01
2023-07-01,GoodFellas,1990,https://boxd.it/4s4kpH,3.5,,,2023-07-01
2023-07-02,Ad Astra,2019,https://boxd.it/4sht3h,,Yes,,2023-07-01
2023-07-02,Isle of Dogs,2018,https://boxd.it/4slKm9,5,,,2023-07-02
2023-07-09,Beginners,2010,https://boxd.it/4up8n5,5,Yes,,2023-07-08
2023-07-15,The NeverEnding Story,1984,https://boxd.it/4wgzWB,,Yes,,2023-07-15
2023-07-17,Aftersun,2022,https://boxd.it/4wUDYV,5,Yes,,2023-07-16
2023-07-27,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/4AMxW5,5,,,2023-07-26
2023-07-28,The Prestige,2006,https://boxd.it/4BdWLP,4,Yes,,2023-07-28
2023-07-31,Terrifier 2,2022,https://boxd.it/4CrPMN,5,Yes,,2023-07-31
2023-09-12,Eu Não Faço a Menor Ideia do Que Eu Tô Fazendo com a Minha Vida,2013,https://boxd.it/4PZQ2h,2,,,2023-09-12
2023-10-05,A Trip to Infinity,2022,https://boxd.it/4WHf6D,3,,,2023-10-05
2023-10-09,The Sorcerer's Apprentice,2010,https://boxd.it/4Y0j2H,5,Yes,,2023-10-08
2023-10-11,Normal People,2020,https://boxd.it/4Yvcjt,5,Yes,,2023-10-10
2023-10-14,Entrei em Pânico ao Saber o Que Vocês Fizeram na Sexta-Feira 13 do Verão Passado - Parte 2: A Hora da Volta da Vingança dos Jogos Mortais de Halloween,2011,https://boxd.it/4ZDKAX,4,,,2023-10-14
2023-10-22,Killers of the Flower Moon,2023,https://boxd.it/525Icj,5,Yes,,2023-10-21
2023-10-22,The Dictator,2012,https://boxd.it/52bSFH,2.5,,,2023-10-21
2023-10-22,Brüno,2009,https://boxd.it/52bTKN,3,,,2023-10-21
2023-11-05,Stuck in Love,2012,https://boxd.it/56Ql5p,4,Yes,,2023-11-04
2023-11-05,Marriage Story,2019,https://boxd.it/56SAKr,4,Yes,,2023-11-04
