Date,Name,Year,Letterboxd URI
2022-04-04,Vivre Sa Vie,1962,https://boxd.it/28s6
2022-04-24,Kika,1993,https://boxd.it/20sM
2022-04-24,The Butterfly Effect,2004,https://boxd.it/27M0
2022-07-15,O Signo do Caos,2003,https://boxd.it/5z2U
2022-07-16,Nostalgia,1983,https://boxd.it/28Qi
2022-07-21,Whiplash,2014,https://boxd.it/7bQA
2022-07-23,Deep Red,1975,https://boxd.it/1E1E
2022-07-24,Di Cavalcanti,1977,https://boxd.it/2B9W
2022-08-31,Atman,1975,https://boxd.it/5n4Y
2022-09-09,Thunder,1982,https://boxd.it/8yjc
2022-09-09,Viola Chinesa,1975,https://boxd.it/8hJs
2022-09-09,"Hail, Sarajevo",1993,https://boxd.it/5mrC
2022-09-14,High-Rise,2009,https://boxd.it/68AM
2022-09-22,Macunaima,1969,https://boxd.it/2dYw
2022-09-23,Pierrot le Fou,1965,https://boxd.it/26j2
2022-09-24,Mars One,2022,https://boxd.it/yoPa
2022-10-14,The Serpent's Egg,1977,https://boxd.it/KDs
2022-11-20,Fantastic Planet,1973,https://boxd.it/1KnQ
2022-11-23,Eu Ainda Sinto Falta de Muita Coisa,2022,https://boxd.it/BRUa
2022-12-06,Skinamarink,2022,https://boxd.it/ByDO
2022-12-27,Avatar,2009,https://boxd.it/1Efm
2022-12-28,The Bitter Tears of Petra von Kant,1972,https://boxd.it/1WzE
2023-01-06,Madame Satã,2002,https://boxd.it/LO2
2023-01-09,8 Mile,2002,https://boxd.it/2bew
2023-01-10,Nelson Cavaquinho,1969,https://boxd.it/8HB0
2023-01-10,Rabbits,2002,https://boxd.it/SaI
2023-01-11,Avatar: The Way of Water,2022,https://boxd.it/2E2E
2023-01-27,A Study in Choreography for Camera,1945,https://boxd.it/3xWi
2023-01-27,The Big Shave,1967,https://boxd.it/HO8
2023-02-22,Awakening of the Beast,1970,https://boxd.it/3d62
2023-02-23,Funny Games,1997,https://boxd.it/1WKM
2023-03-10,Au Hasard Balthazar,1966,https://boxd.it/1E3g
2023-03-12,"Rio, Zona Norte",1957,https://boxd.it/4F96
2023-03-15,The Whale,2022,https://boxd.it/tw4c
2023-03-20,House,1977,https://boxd.it/1vsm
2023-03-21,The Wicker Man,1973,https://boxd.it/1KnG
2023-03-21,Fantasy,1976,https://boxd.it/cV2w
2023-03-21,Malice in Wonderland,1982,https://boxd.it/2cOg
2023-03-22,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO
2023-05-21,Drained,2006,https://boxd.it/10LM
2023-06-02,La Llorona,2019,https://boxd.it/mQqe
2023-06-04,The Game,1997,https://boxd.it/26vC
2023-06-06,Pink Floyd: Live at Pompeii,1972,https://boxd.it/1v90
2023-06-17,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4
2023-07-25,Winter Light,1963,https://boxd.it/1nrU
2023-07-28,Eyes Without a Face,1960,https://boxd.it/1j9i
2023-07-29,Cria!,1976,https://boxd.it/AoC
2023-07-30,Requiem for a Dream,2000,https://boxd.it/29VI
2023-07-31,Stalker,1979,https://boxd.it/28PO
2023-08-03,Martin,1977,https://boxd.it/1tJ6
2023-08-10,Inland Empire,2006,https://boxd.it/28d6
2023-08-12,Twin Peaks,1989,https://boxd.it/g8pk
2023-08-25,The Passion of Joan of Arc,1928,https://boxd.it/29DO
2023-10-03,Wings of Desire,1987,https://boxd.it/2b26
2023-10-20,Before Sunrise,1995,https://boxd.it/2bcU
2023-11-03,Carrie,1976,https://boxd.it/20ZQ
2023-11-04,Before Sunset,2004,https://boxd.it/2bcg
2023-11-21,Black Panthers,1968,https://boxd.it/4BCe
