Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2023-04-27,John Wick: Chapter 4,2023,https://boxd.it/4aKNpj,5,,coisa linda a cachorrinha rosnando,,2023-04-26
2023-04-29,The Others,2001,https://boxd.it/4b7xuX,3.5,,"Quatro em cima de quatro, esperando quatro, quatro não veio, quatro foi embora, e quatro ficou.",,2023-04-28
2023-04-30,The Devil's Hour,2022,https://boxd.it/4boBbJ,5,,lucy vc é uma CACHORRA cética desgraçada sarnenta,,2023-04-29
2023-05-22,Sharper,2023,https://boxd.it/4h5ijv,5,,vocês dando nota baixa pq não gostam de idosas ruivas vencendo em 65% do filme,,2023-05-21
2023-05-22,Barbarian,2022,https://boxd.it/4h7iKP,2.5,,uma convenção de gente BURRA calhou das 3 pessoas mais IMBECIS do mundo irem pra mesma casa,,2023-05-21
2023-05-22,Watcher,2022,https://boxd.it/4hi4zZ,2,,vem cá vc queria que eu não acreditasse nela em algum momento do filme?,,2023-05-21
2023-05-27,Hellraiser,2022,https://boxd.it/4iiZMb,5,,a riley é uma vadia o trevor uma vagabunda o voight é horroroso,,2023-05-26
2023-05-27,Death's Roulette,2023,https://boxd.it/4ikoi3,0.5,,o troço longo vo te contar,,2023-05-26
2023-05-28,The Mist,2007,https://boxd.it/4isszD,4.5,,não é pq tem uma crente atentando que você deve confiar sua vida a um artista né 🙄,,2023-05-27
2023-05-28,Fear of Rain,2021,https://boxd.it/4iu1j3,0.5,,pelo menos a cachorra frustrada da alexa não vai pra faculdade,,2023-05-27
2023-05-28,Fracture,2007,https://boxd.it/4iBGTZ,5,,pq tanto ryan gosling quando se tem a rosamund pike???,,2023-05-27
2023-05-29,Cloverfield,2008,https://boxd.it/4iIrkT,4.5,,po meu mano tu não saber que 0600 é seis horas é de cair o cu da bunda,,2023-05-28
2023-05-29,10 Cloverfield Lane,2016,https://boxd.it/4iLfkD,5,,eles esconderam os outros 8 Cloverfields da gente?,,2023-05-28
2023-05-29,The Cloverfield Paradox,2018,https://boxd.it/4iMNwl,1.5,,um brasileiro de nome MONK e sobrenome ACOSTA 🕊️,,2023-05-28
2023-05-29,The Autopsy of Jane Doe,2016,https://boxd.it/4iPnUH,3.5,,os personagens do brian cox não ficam vivos em nenhuma linha do tempo,,2023-05-28
2023-06-03,Transformers,2007,https://boxd.it/4k2ixj,4.5,,"é velozes e furiosos com alienígenas sabe 
vc não pode prestar muita atenção ou vai ver que é ruim",,2023-06-02
2023-06-04,Transformers: Revenge of the Fallen,2009,https://boxd.it/4kkZov,2,,podia ter sido tão melhor,,2023-06-03
2023-06-08,Transformers: Dark of the Moon,2011,https://boxd.it/4lwUW1,2.5,,os carrinhos correndo 🤌 mas a carly é um pé no saco deus leva o Michael Bay e devolve a Megan Fox,,2023-06-07
2023-06-17,Legally Blonde,2001,https://boxd.it/4nQMTV,5,,tudo bem elle eu não vou trancar a faculdade por vc ✊,,2023-06-16
2023-06-17,"Legally Blonde 2: Red, White & Blonde",2003,https://boxd.it/4nSvat,4,,the gay dogs of american support bruisers bill,,2023-06-16
2023-06-18,The Communion Girl,2022,https://boxd.it/4oatX5,3,,gente mas foi preguiça de terminar a história?,,2023-06-17
2023-06-19,Fast X,2023,https://boxd.it/4ovBoz,0.5,,"chamaram debby ryan, josh dun, pete davidson, optimus prime mas nada da porra dum físico.

ansiosa pela continuação dessa merda",,2023-06-18
2023-06-19,A Man Called Otto,2022,https://boxd.it/4oygPb,5,,chorei igual a um bebê por causa de um engenheiro 😭,,2023-06-18
2023-06-19,The Fourth Kind,2009,https://boxd.it/4oBb2z,1.5,,vc mentiu pra mim mila jovovich,,2023-06-18
2023-06-20,Extraction,2020,https://boxd.it/4oRjlV,2.5,,"descobri que não existia um legalmente loira 3, minha mãe se aproveitou desse momento de fraqueza e colocou esse troço chato na tv",,2023-06-19
2023-06-21,Madagascar: Escape 2 Africa,2008,https://boxd.it/4p8pFV,4.5,,eu não quero outro sacrifício me esquece!,,2023-06-20
2023-06-27,The Butterfly Effect,2004,https://boxd.it/4qZJyl,4,,pela criança eu dou a minha vida,,2023-06-27
2023-06-27,Prisoners,2013,https://boxd.it/4qZKkf,4.5,,a então o auto da compadecida não pode ter >4 mas o jake gyllenhaal piscando 60 vezes por minutos PODE?,,2023-06-27
2023-07-04,Nimona,2023,https://boxd.it/4sXjEL,5,,abre o olho pra essas loiras,,2023-07-03
2023-07-18,Mission: Impossible,1996,https://boxd.it/4xavN3,4.5,,oh to be claire revistada pelo ethan,,2023-07-17
2023-07-19,Mission: Impossible II,2000,https://boxd.it/4xoWk1,2,,ethan por favor pare de ser tão gado 😭,,2023-07-18
2023-07-19,Mission: Impossible III,2006,https://boxd.it/4xruvr,5,,julia te vejo como uma figura materna,,2023-07-18
2023-07-20,Lady Bird,2017,https://boxd.it/4xJy7f,5,Yes,é meio que a história da minha vida,,2023-07-19
2023-07-20,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/4xNmSB,4.5,,oi mary elizabeth ta namorando ainda?,,2023-07-19
2023-07-21,Barbie,2023,https://boxd.it/4y46ih,5,,homem = varíola,,2023-07-20
2023-07-22,The Nice Guys,2016,https://boxd.it/4ysj7f,3,,ryan gosling se vc soubesse o quão gostoso vc fica se fazendo de burro......,,2023-07-21
2023-07-24,Frances Ha,2012,https://boxd.it/4zfLUR,5,,nada que eu disser vai superar o que a mary que tem uma foto verde disse nas 29 vezes que ela viu esse filme,,2023-07-23
2023-07-25,Transformers: Rise of the Beasts,2023,https://boxd.it/4zTdGL,4.5,,você já ouviu falar na iniciativa vingadores?,,2023-07-24
2023-07-25,[REC]²,2009,https://boxd.it/4zWNsL,3,,deixaram dois pedaços de merda no armário dos outros e vazaram,,2023-07-24
2023-07-26,The Darkest Minds,2018,https://boxd.it/4Aifyp,4.5,,gostem de darkest minds por favor eu quero adaptação dos outros livros 😭,,2023-07-25
2023-07-30,Pandorum,2009,https://boxd.it/4BPgo1,4.5,,"ben foster -> chris pratt
dennis quaid -> jennifer lawrence",,2023-07-29
2023-07-30,The Haunting in Connecticut,2009,https://boxd.it/4BTB0R,3,,possuído? um gatinho desses???,,2023-07-29
2023-07-31,The Contractor,2022,https://boxd.it/4CgZJ3,1.5,,tomara que sua esposa te chifre muito,,2023-07-30
2023-07-31,Folklore: The Long Pond Studio Sessions,2020,https://boxd.it/4CkrT7,5,,givaldo you did TWO things right: exile e betty,,2023-07-30
2023-07-31,Taylor Swift: Reputation Stadium Tour,2018,https://boxd.it/4CntRt,5,,vc não tem vergonha nessa cara de tirar so it goes pra ter tempo de vestir uma cortina pra cantar dress??????????,,2023-07-30
2023-08-04,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/4DHA2V,5,,150 minutos de lágrimas tipo assim um ser humano nem tem tanta água no corpo pra gastar assim,,2023-08-03
2023-08-13,"Red, White & Royal Blue",2023,https://boxd.it/4GG1bX,1,,cadê a química que me prometeram?????,,2023-08-12
2023-08-21,Airplane!,1980,https://boxd.it/4JcLHR,3.5,,um humor tão especial,,2023-08-20
2023-08-21,Tenet,2020,https://boxd.it/4Jd6r1,4,Yes,(150 Minutes Version) (Nolan's Version) (Confused Audience Version) (Recorded at Warner Bros Studios),,2023-08-20
2023-08-27,At First Light,2018,https://boxd.it/4LckB1,1.5,,uns atores bons que vc percebe que tavam com uma dívida de jogo ✊,,2023-08-27
2023-08-28,Bed Rest,2022,https://boxd.it/4LsibR,3,,"bEd rest bAd rest 
tenho certeza de que quem inventou isso ta muito satisfeito e fica triste quando não entendem",,2023-08-27
2023-08-28,They Cloned Tyrone,2023,https://boxd.it/4Lsk7n,5,,entrarias num elevador na biqueira?,,2023-08-27
2023-09-01,Race to Witch Mountain,2009,https://boxd.it/4MAhdx,4.5,,oi carla solteira?,,2023-08-31
2023-09-03,It,1990,https://boxd.it/4NbgEV,4.5,,pennywise eu te inocentaria de todos os seus crimes se vc metesse a tesoura no cabelo do bill,,2023-09-02
2023-09-07,The Worst Person in the World,2021,https://boxd.it/4OmDIR,5,,a pior pessoa do mundo se o mundo só tivesse uma pessoa e esse foi um dos filmes mais tristes que eu já vi,,2023-09-06
2023-09-11,The Little Mermaid,2023,https://boxd.it/4Pwujn,4,,"salvou o cachorro = liberado ser gado
eu tbm faria loucuras por esse homem",,2023-09-10
2023-09-11,Scream,1996,https://boxd.it/4PwFGR,5,Yes,"""e daí que sua mãe morreu e tão tentando de matar? meus pais são separados e eu quero te comer""",,2023-09-10
2023-09-15,Cha Cha Real Smooth,2022,https://boxd.it/4QzpCz,5,,"until I leave Earth, I'm gonna have always been so tangled",,2023-09-14
2023-09-15,Shiva Baby,2020,https://boxd.it/4QC6VD,3.5,,2020 foi o ano dos filmes de terror,,2023-09-14
2023-09-16,Evangelion: 1.0 You Are (Not) Alone,2007,https://boxd.it/4QRfr3,3.5,,meu pai tbm não gosta de mim e nem por isso sou tarada e triste,,2023-09-15
2023-09-16,Evangelion: 2.0 You Can (Not) Advance,2009,https://boxd.it/4QTkaZ,5,,e ainda tem mais dois?????,,2023-09-15
2023-09-17,Barbie,2023,https://boxd.it/4R8kEv,5,Yes,ainda surto como ela,,2023-09-16
2023-09-23,Bottoms,2023,https://boxd.it/4SHfJT,5,,IM PACKING UP MY VAGINA AND IM FUCKING MATTHIEU THATS THE ONLY HOPE FOR ME,,2023-09-22
2023-09-24,D.E.B.S.,2004,https://boxd.it/4T6A2r,4,,eu sequestraria a pessoa que eu gosto e depois cometeria crimes pra provar que ela me ama tbm sabe,,2023-09-23
2023-09-24,Knock at the Cabin,2023,https://boxd.it/4Tbzvd,4,,odeio dar trabalho pras pessoas então ia me matar nos primeiros segundos,,2023-09-23
2023-10-11,Before Sunrise,1995,https://boxd.it/4YtEIn,5,Yes,"oh to be celine, culta, bonita, inteligente, artista por 100 minutos e acabar sendo o jesse",,2023-10-10
2023-10-14,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/4Zv4kd,3.5,,acho que eu não entendi.........,,2023-10-13
2023-10-14,Evangelion: 3.0 You Can (Not) Redo,2012,https://boxd.it/4Zv60p,5,,vo até aumentar a nota pq a situação do último é bem pior,,2023-10-12
2023-10-22,Death App,2018,https://boxd.it/51ZnVv,1.5,,tudo que amizade desfeita tentou e scary movie conseguiu,,2023-10-21
2023-10-23,Real Steel,2011,https://boxd.it/52xper,4,,meu tcc vai ser sobre um robô gigantesco que faz dancinha e junta famílias,,2023-10-22
2023-10-28,Saw X,2023,https://boxd.it/543eNj,1.5,,vc sabia que o comprimento do intestino delgado varia de 3 a 7 metros?,,2023-10-27
2023-11-03,Five Nights at Freddy's,2023,https://boxd.it/56bR6d,1.5,,os fãs devem ter adorado,,2023-11-02
2023-11-03,Talk to Me,2022,https://boxd.it/56ec5f,0.5,,a jade é uma pessoa melhor que eu pq eu teria acreditado no espírito e ele não teria mais um pau pra ficar mole,,2023-11-02
2023-11-04,The Girl Who Killed Her Parents: The Confession,2023,https://boxd.it/56Ba3R,4,,tenho certeza que ela parcelou esse cropped no boleto e ainda pediu nota fiscal,,2023-11-03
2023-11-05,Before Sunset,2004,https://boxd.it/56Yijz,4,,eu tbm perderia o avião por ela,,2023-11-04
2023-11-13,Last Christmas,2019,https://boxd.it/59qA05,4.5,Yes,adoro o natal dos outros,,2023-11-12
2023-11-17,Before Midnight,2013,https://boxd.it/5aCTsF,2,,"ela é chatinha? sim, bastante. ela podia entregar a bosta do telefone? sim, podia 
mas pelo amor de deus ele não escuta, ele não responde uma pergunta objetiva sem fazer malabarismo, ele não entende uma vírgula sem distorcer, ele chama ela de maluca a cada 5 segundos, mas ele FALA e fala PRA CARALHO
",,2023-11-16
2023-11-20,Jacob's Ladder,1990,https://boxd.it/5bH6uL,5,,"sim, ser assaltada pelo papai noel é meu pior pesadelo.",,2023-11-19
2023-11-20,Dressed to Kill,1980,https://boxd.it/5bN2K3,5,,"finalmente filmes de terror com loiras trambiqueiras. ninguém aguenta mais só história de loira sofrendo. queremos mais loiras empinando moto, loiras dando tiro etc",,2023-11-19
