Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2023-03-28,I Still Know What You Did Last Summer,1998,https://boxd.it/42ETMp,,,,2020-06-27
2020-06-28,O Auto da Compadecida,1999,https://boxd.it/1dP8H5,3.5,,,2020-06-28
2020-07-04,Zodiac,2007,https://boxd.it/1eqh59,3.5,,,2020-07-04
2023-03-21,Beetlejuice,1988,https://boxd.it/40PE63,4,,,2020-07-05
2020-07-06,Scouts Guide to the Zombie Apocalypse,2015,https://boxd.it/1eDby1,2.5,,,2020-07-06
2020-07-06,Sixteen Candles,1984,https://boxd.it/1eDesZ,2,,,2020-07-06
2020-07-09,"Ó Paí, Ó: Look at This",2007,https://boxd.it/1eRTpv,5,,,2020-07-08
2020-07-09,Violet & Daisy,2011,https://boxd.it/1eRTFt,3,,,2020-07-08
2020-07-09,Her,2013,https://boxd.it/1eTSYD,4.5,,,2020-07-08
2020-07-10,Joker,2019,https://boxd.it/1f2xJF,2,,,2020-07-10
2020-07-13,Snakes on a Plane,2006,https://boxd.it/1fjzLn,4,,,2020-07-12
2020-07-16,The Age of Adaline,2015,https://boxd.it/1fFsGf,2.5,,,2020-07-15
2021-07-06,Sunset Boulevard,1950,https://boxd.it/1YnzRN,5,,eu,2020-07-20
2023-03-26,Revenge of the Nerds,1984,https://boxd.it/41Svjd,,,,2020-07-22
2020-07-23,Jack and the Cuckoo-Clock Heart,2013,https://boxd.it/1grk2d,3.5,,,2020-07-23
2020-07-23,Sherlock: The Abominable Bride,2016,https://boxd.it/1grkar,3,,,2020-07-23
2020-07-23,Corpse Bride,2005,https://boxd.it/1grkgz,3,,,2020-07-23
2020-07-23,Matilda,1996,https://boxd.it/1grkil,5,,,2020-07-23
2020-07-23,How the Grinch Stole Christmas,2000,https://boxd.it/1grkl5,2.5,,,2020-07-23
2020-07-23,The Princess Diaries 2: Royal Engagement,2004,https://boxd.it/1grkpr,3.5,,,2020-07-23
2020-07-23,Mirror Mirror,2012,https://boxd.it/1grkCl,2,,,2020-07-23
2020-07-29,Sucker Punch,2011,https://boxd.it/1h2Djh,3,,,2020-07-29
2020-07-29,The Kissing Booth 2,2020,https://boxd.it/1h2DMj,,,,2020-07-29
2020-08-04,Casablanca,1942,https://boxd.it/1hC5ZP,4,,,2020-08-03
2020-08-04,La La Land,2016,https://boxd.it/1hC705,2,,,2020-08-03
2020-08-04,Bee Movie,2007,https://boxd.it/1hC7a5,3,,,2020-08-03
2020-08-04,Thor,2011,https://boxd.it/1hC82h,2.5,,,2020-08-03
2020-08-04,Iron Man,2008,https://boxd.it/1hC8oH,2.5,,,2020-08-03
2020-08-04,The Witch,2015,https://boxd.it/1hC8Ev,4,,,2020-08-03
2020-08-04,Iron Man 2,2010,https://boxd.it/1hC9c3,3.5,,,2020-08-03
2020-08-04,The Princess Diaries,2001,https://boxd.it/1hCa7D,4,,,2020-08-03
2020-08-06,300,2006,https://boxd.it/1hPv13,4,,,2020-08-05
2020-08-10,The Family,2013,https://boxd.it/1ihJR9,4,,,2020-08-10
2020-08-10,Normal People,2020,https://boxd.it/1ihKXn,5,,"eu, paul mescal",2020-08-10
2020-08-10,Casanova,2005,https://boxd.it/1ihMV9,3.5,,,2020-08-10
2020-08-11,Wild Child,2008,https://boxd.it/1ipab9,4,,,2020-08-11
2020-08-11,Aquamarine,2006,https://boxd.it/1ipah7,3.5,,,2020-08-11
2020-08-11,The Amazing Spider-Man 2,2014,https://boxd.it/1iparh,1,,,2020-08-11
2020-08-11,The Help,2011,https://boxd.it/1ipaPN,0.5,,,2020-08-11
2020-08-11,The Amazing Spider-Man,2012,https://boxd.it/1ipaRf,0.5,,,2020-08-11
2020-08-11,"Crazy, Stupid, Love.",2011,https://boxd.it/1ipaX3,3,,,2020-08-11
2020-08-11,Friends with Benefits,2011,https://boxd.it/1ipb2H,1.5,,,2020-08-11
2020-08-11,Magic in the Moonlight,2014,https://boxd.it/1ipbfV,3.5,,,2020-08-11
2020-08-11,Horse Girl,2020,https://boxd.it/1ipbSX,3,,,2020-08-11
2020-08-11,The Stanford Prison Experiment,2015,https://boxd.it/1ipm5H,3.5,,,2020-08-11
2020-08-14,Host,2020,https://boxd.it/1iEsFB,2,,,2020-08-13
2020-08-14,Drillbit Taylor,2008,https://boxd.it/1iEsKr,3,,,2020-08-13
2020-08-14,Stolen Kisses,1968,https://boxd.it/1iEsV5,,,,2020-08-13
2020-08-15,The Prestige,2006,https://boxd.it/1iJMkj,4,,,2020-08-14
2020-08-15,RockNRolla,2008,https://boxd.it/1iKAuN,5,,,2020-08-14
2020-08-15,A Trip to the Moon,1902,https://boxd.it/1iKBDV,5,,,2020-08-14
2020-08-15,The Hobbit: An Unexpected Journey,2012,https://boxd.it/1iKBYJ,4.5,,,2020-08-14
2020-08-15,Pretty in Pink,1986,https://boxd.it/1iKQld,4,,,2020-08-14
2020-08-15,The Basketball Diaries,1995,https://boxd.it/1iKR0b,5,,,2020-08-14
2020-08-15,The Imaginarium of Doctor Parnassus,2009,https://boxd.it/1iKS81,2,,,2020-08-14
2020-08-15,The Craft,1996,https://boxd.it/1iKSh3,3,,,2020-08-14
2020-08-20,Ex Machina,2015,https://boxd.it/1jjS4t,3.5,,,2020-08-20
2020-08-23,Tall Girl,2019,https://boxd.it/1jD5Z1,0.5,,,2020-08-23
2020-08-25,The Riot Club,2014,https://boxd.it/1jR7u3,0.5,,,2020-08-25
2020-08-26,Ask Me Anything,2014,https://boxd.it/1jWcMh,3,,,2020-08-26
2023-03-26,Saving Private Ryan,1998,https://boxd.it/41SGy9,,,,2020-09-01
2020-09-04,The Collector,1965,https://boxd.it/1kTdhH,3,,,2020-09-04
2020-09-06,But I'm a Cheerleader,1999,https://boxd.it/1l6SIP,2.5,,,2020-09-06
2020-09-06,Beastly,2011,https://boxd.it/1l7vWr,3,,,2020-09-06
2020-09-07,I'm Thinking of Ending Things,2020,https://boxd.it/1lc1xL,4,,,2020-09-06
2020-09-07,Ratatouille,2007,https://boxd.it/1lc7tZ,4,,,2020-09-06
2020-09-07,The Book of Henry,2017,https://boxd.it/1letWD,2.5,,,2020-09-07
2020-09-07,Requiem for a Dream,2000,https://boxd.it/1leNmZ,4.5,,,2020-09-07
2020-09-09,Glee: The Concert Movie,2011,https://boxd.it/1lqOeV,3,,,2020-09-08
2020-09-11,Cruel Intentions,1999,https://boxd.it/1lEzYR,2.5,,,2020-09-11
2020-09-13,Stardust,2007,https://boxd.it/1lSj0z,5,Yes,,2020-09-13
2020-09-13,Electrick Children,2012,https://boxd.it/1lSBYn,3,,,2020-09-13
2020-09-18,Skins,2017,https://boxd.it/1mmcZv,3,,,2020-09-18
2020-09-27,The Devil All the Time,2020,https://boxd.it/1nfdw5,2,,,2020-09-26
2020-09-27,It,2017,https://boxd.it/1nfjqH,2,,stephen king,2020-09-26
2020-09-27,It,1990,https://boxd.it/1nfjvx,4,,stephen king,2020-09-26
2020-09-27,It Chapter Two,2019,https://boxd.it/1nfjA3,2.5,,stephen king,2020-09-26
2020-09-28,The Curious Case of Benjamin Button,2008,https://boxd.it/1njqU3,4.5,,,2020-09-27
2020-09-30,Restless,2011,https://boxd.it/1nATwD,4,,,2020-09-30
2020-09-30,Camp Rock,2008,https://boxd.it/1nATOx,2.5,,musical,2020-09-30
2020-09-30,Camp Rock 2: The Final Jam,2010,https://boxd.it/1nAU0D,4,,musical,2020-09-30
2020-10-02,The Enigma of Kaspar Hauser,1974,https://boxd.it/1nISIz,3.5,Yes,,2020-10-01
2020-10-02,Young Sherlock Holmes,1985,https://boxd.it/1nISMV,5,,,2020-10-01
2020-10-04,Cloud Atlas,2012,https://boxd.it/1nZJSJ,3,,,2020-10-04
2020-10-04,Beautiful Creatures,2013,https://boxd.it/1nZLTz,2,,,2020-10-04
2020-10-04,Adam,2009,https://boxd.it/1o1k7n,3.5,,,2020-10-04
2020-10-04,Gilmore Girls: A Year in the Life,2016,https://boxd.it/1o1mkN,3,,,2020-10-04
2020-10-18,King Cobra,2016,https://boxd.it/1pwf79,2,,,2020-10-18
2020-11-01,After,2019,https://boxd.it/1r5JWl,0.5,,,2020-10-31
2020-11-01,Hubie Halloween,2020,https://boxd.it/1r5Kt5,1.5,,,2020-10-31
2020-11-01,Enola Holmes,2020,https://boxd.it/1r5KZZ,,,,2020-10-31
2020-11-01,Fallen,2016,https://boxd.it/1r5P1b,,,,2020-10-31
2020-11-03,After,2019,https://boxd.it/1rpDed,1,Yes,,2020-11-03
2020-11-03,The Last Airbender,2010,https://boxd.it/1rpDkv,5,,,2020-11-03
2020-11-10,Aloha,2015,https://boxd.it/1s1kEd,0.5,,,2020-11-09
2020-11-10,Lemony Snicket's A Series of Unfortunate Events,2004,https://boxd.it/1s1lvL,3.5,,,2020-11-09
2020-11-10,Remember Me,2010,https://boxd.it/1s1lN1,5,,,2020-11-09
2020-11-11,Holidate,2020,https://boxd.it/1saIXB,1.5,,,2020-11-11
2020-11-18,Barbie in The 12 Dancing Princesses,2006,https://boxd.it/1sQuSL,5,,,2020-11-17
2020-11-19,Glass,2019,https://boxd.it/1sUv5j,2.5,,,2020-11-18
2020-11-19,The Kissing Booth,2018,https://boxd.it/1sUvlh,0.5,,,2020-11-18
2020-11-19,"As Above, So Below",2014,https://boxd.it/1sUZOD,4,,,2020-11-18
2023-03-26,"Lula, the Son of Brazil",2009,https://boxd.it/41SvJP,,,,2020-11-18
2020-11-19,2012,2009,https://boxd.it/1sXxoN,0.5,,,2020-11-19
2020-11-19,A Serbian Film,2010,https://boxd.it/1sXDkd,,,,2020-11-19
2020-11-19,Click,2006,https://boxd.it/1sXDGN,4,,,2020-11-19
2020-11-19,Hotel Transylvania,2012,https://boxd.it/1sXEh5,3,,,2020-11-19
2023-03-28,50 First Dates,2004,https://boxd.it/42zTjn,4,,,2020-11-19
2020-11-21,Control,2007,https://boxd.it/1t61oT,2.5,,,2020-11-20
2020-11-21,Winter Light,1963,https://boxd.it/1t626h,5,,bergman,2020-11-20
2020-11-21,Man of Steel,2013,https://boxd.it/1t6n13,2.5,,,2020-11-20
2020-11-21,The Dark Knight Rises,2012,https://boxd.it/1t6nld,1.5,,,2020-11-20
2020-11-21,Magic Mike XXL,2015,https://boxd.it/1t6LUV,2,,,2020-11-20
2020-11-21,Blue Is the Warmest Color,2013,https://boxd.it/1t6NTv,,,,2020-11-20
2020-11-21,Mystic River,2003,https://boxd.it/1t7mZj,3.5,,,2020-11-20
2021-10-05,The Social Network,2010,https://boxd.it/2bnQev,3.5,,,2020-11-20
2023-03-27,Bergman: A Year in a Life,2018,https://boxd.it/42gtoN,4,,bergman,2020-11-20
2020-11-21,Submarine,2010,https://boxd.it/1t9CVh,4,,,2020-11-21
2020-11-21,Blue,1993,https://boxd.it/1t9DIN,3,,,2020-11-21
2020-11-21,A Star Is Born,2018,https://boxd.it/1t9DVR,,,,2020-11-21
2020-11-21,Man with a Movie Camera,1929,https://boxd.it/1t9Et5,3.5,,,2020-11-21
2020-11-22,Satantango,1994,https://boxd.it/1tgAax,4,,,2020-11-22
2020-11-24,Shawn Mendes: In Wonder,2020,https://boxd.it/1tsVrN,3,,,2020-11-23
2020-11-25,The Butterfly Effect,2004,https://boxd.it/1tz0tr,3.5,,,2020-11-24
2020-11-25,If Anything Happens I Love You,2020,https://boxd.it/1tA8RN,3.5,,,2020-11-24
2020-11-25,Ana e Vitória,2018,https://boxd.it/1tAaxb,3,,,2020-11-25
2020-11-25,Everybody’s Everything,2019,https://boxd.it/1tAcFB,3.5,,,2020-11-25
2020-11-25,Alex Strangelove,2018,https://boxd.it/1tAdJT,1,,,2020-11-25
2020-11-25,Beauty and the Beast,2017,https://boxd.it/1tAe01,1,,,2020-11-25
2020-11-25,Fantastic Beasts and Where to Find Them,2016,https://boxd.it/1tAeen,1.5,,,2020-11-25
2020-11-25,The Adventures of Sharkboy and Lavagirl,2005,https://boxd.it/1tAMIh,3,Yes,,2020-11-25
2020-11-25,Charlie St. Cloud,2010,https://boxd.it/1tAMLP,2,,,2020-11-25
2020-11-25,Hairspray,2007,https://boxd.it/1tAN6j,3,,musical,2020-11-25
2020-11-25,The Lucky One,2012,https://boxd.it/1tANd5,1,,,2020-11-25
2020-11-26,Shawn Mendes: Live in Concert,2020,https://boxd.it/1tEqKN,4,,,2020-11-25
2020-11-26,Shawn Mendes: MTV Unplugged,2017,https://boxd.it/1tEqPj,4,,,2020-11-25
2020-11-26,The Devil's Scarab,2016,https://boxd.it/1tFHQZ,4,,,2020-11-25
2020-11-26,Skins,2017,https://boxd.it/1tH19X,3.5,Yes,,2020-11-26
2020-11-26,Anastasia,1997,https://boxd.it/1tHjJp,2,,,2020-11-26
2020-11-28,Crimson Peak,2015,https://boxd.it/1tSUQp,2.5,,,2020-11-27
2020-11-29,The Sixth Sense,1999,https://boxd.it/1tXOrt,2.5,,,2020-11-28
2020-11-29,The Pianist,2002,https://boxd.it/1tXPtZ,,,,2020-11-28
2020-11-29,Pay It Forward,2000,https://boxd.it/1u2Buf,3,,,2020-11-29
2020-11-30,Alice in Wonderland,1951,https://boxd.it/1u6lbT,3.5,,,2020-11-29
2020-11-30,Alice in Wonderland,2010,https://boxd.it/1u6lf7,2,,,2020-11-29
2020-11-30,Tenet,2020,https://boxd.it/1u6tuf,3,,,2020-11-29
2020-11-30,The Suicide Shop,2012,https://boxd.it/1u7v7J,4,,,2020-11-29
2020-12-01,The Beverly Hillbillies,1993,https://boxd.it/1uegYx,1,,,2020-11-30
2020-12-01,The Time Traveler's Wife,2009,https://boxd.it/1uj2hz,3.5,,,2020-12-01
2020-12-01,Modern Times,1936,https://boxd.it/1ujvEx,3,,,2020-12-01
2020-12-01,Chicken Run,2000,https://boxd.it/1ujyz1,3.5,,,2020-12-01
2020-12-01,Maleficent: Mistress of Evil,2019,https://boxd.it/1ujzyX,3,,,2020-12-01
2020-12-01,2012,2009,https://boxd.it/1ujzCZ,1,Yes,,2020-12-01
2020-12-01,Murder Mystery,2019,https://boxd.it/1ujzOB,3,,,2020-12-01
2020-12-01,Rise of the Planet of the Apes,2011,https://boxd.it/1ujzYV,4,,,2020-12-01
2020-12-01,Ghost Rider,2007,https://boxd.it/1ujAhD,3,,,2020-12-01
2020-12-01,City of Angels,1998,https://boxd.it/1ujAqP,4,,,2020-12-01
2020-12-01,The Theory of Everything,2014,https://boxd.it/1ujABD,3,,,2020-12-01
2020-12-01,Blood Diamond,2006,https://boxd.it/1ujAJx,3.5,,,2020-12-01
2020-12-01,Flushed Away,2006,https://boxd.it/1ujAXz,3,,,2020-12-01
2020-12-01,A Bug's Life,1998,https://boxd.it/1ujAYn,4,,,2020-12-01
2020-12-01,Cars,2006,https://boxd.it/1ujB3x,3,,,2020-12-01
2020-12-01,Bruce Almighty,2003,https://boxd.it/1ujB8R,3,,,2020-12-01
2020-12-01,Zombieland,2009,https://boxd.it/1ujBat,2.5,,,2020-12-01
2020-12-01,Jumper,2008,https://boxd.it/1ujBd3,3,,,2020-12-01
2020-12-01,Drag Me to Hell,2009,https://boxd.it/1ujBf9,3.5,,,2020-12-01
2020-12-01,Ghostbusters,1984,https://boxd.it/1ujBhp,3,,,2020-12-01
2020-12-01,School of Rock,2003,https://boxd.it/1ujBlV,3,,,2020-12-01
2020-12-01,Justin Bieber: Never Say Never,2011,https://boxd.it/1ujBnH,3,,,2020-12-01
2020-12-01,Superhero Movie,2008,https://boxd.it/1ujBPV,3.5,,,2020-12-01
2020-12-01,Constantine,2005,https://boxd.it/1ujC5T,4.5,,,2020-12-01
2020-12-01,The Exorcism of Emily Rose,2005,https://boxd.it/1ujC89,3,Yes,,2020-12-01
2020-12-01,Ghost,1990,https://boxd.it/1ujC9L,3.5,,,2020-12-01
2020-12-01,Wanted,2008,https://boxd.it/1ujChF,3.5,,,2020-12-01
2020-12-01,Bridge to Terabithia,2007,https://boxd.it/1ujCp5,3,,,2020-12-01
2020-12-01,Spy Kids,2001,https://boxd.it/1ujCsD,4,,,2020-12-01
2020-12-01,Spy Kids 3-D: Game Over,2003,https://boxd.it/1ujCuT,3,,,2020-12-01
2020-12-01,Spy Kids 2: The Island of Lost Dreams,2002,https://boxd.it/1ujCxt,2.5,,,2020-12-01
2020-12-01,Chicken Little,2005,https://boxd.it/1ujCCN,3,,,2020-12-01
2020-12-01,The Spiderwick Chronicles,2008,https://boxd.it/1ujCGZ,3,,,2020-12-01
2020-12-01,Van Helsing,2004,https://boxd.it/1ujCIV,3.5,,,2020-12-01
2020-12-01,The Lake House,2006,https://boxd.it/1ujCMX,2.5,,,2020-12-01
2020-12-01,The Blue Lagoon,1980,https://boxd.it/1ujCOT,,,,2020-12-01
2020-12-01,V for Vendetta,2005,https://boxd.it/1ujCRD,3.5,,,2020-12-01
2020-12-01,Home on the Range,2004,https://boxd.it/1ujCUd,4,,,2020-12-01
2020-12-01,Real Steel,2011,https://boxd.it/1ujD0b,3,,,2020-12-01
2020-12-01,Despicable Me,2010,https://boxd.it/1ujD3T,2.5,,,2020-12-01
2020-12-01,The War of the Worlds,1953,https://boxd.it/1ujD8J,4.5,,,2020-12-01
2020-12-01,Orphan,2009,https://boxd.it/1ujDkZ,3,,,2020-12-01
2020-12-01,How to Train Your Dragon,2010,https://boxd.it/1ujDmr,3,,,2020-12-01
2020-12-01,How to Train Your Dragon 2,2014,https://boxd.it/1ujDnJ,3.5,,,2020-12-01
2020-12-01,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/1ujDqj,2.5,,,2020-12-01
2020-12-01,Spirit: Stallion of the Cimarron,2002,https://boxd.it/1ujDtH,3.5,,,2020-12-01
2020-12-01,The Crow,1994,https://boxd.it/1ujDxp,3.5,,,2020-12-01
2020-12-01,Monster House,2006,https://boxd.it/1ujDAD,4,,,2020-12-01
2020-12-01,Hocus Pocus,1993,https://boxd.it/1ujDCJ,5,,,2020-12-01
2020-12-01,Hubie Halloween,2020,https://boxd.it/1ujDFj,2.5,,,2020-12-01
2020-12-01,Zathura: A Space Adventure,2005,https://boxd.it/1ujDIn,3,,,2020-12-01
2020-12-01,Jumanji,1995,https://boxd.it/1ujDJP,3.5,Yes,,2020-12-01
2020-12-01,Insidious,2010,https://boxd.it/1ujDQ7,3.5,,,2020-12-01
2020-12-01,Up,2009,https://boxd.it/1ujDZN,3.5,,,2020-12-01
2020-12-01,WALL·E,2008,https://boxd.it/1ujE0V,4,,,2020-12-01
2020-12-01,Shutter Island,2010,https://boxd.it/1ujE5r,3.5,,,2020-12-01
2020-12-01,The Island,2005,https://boxd.it/1ujE9D,4,,,2020-12-01
2020-12-01,Journey to the Center of the Earth,2008,https://boxd.it/1ujEfB,3,,,2020-12-01
2020-12-01,Lilo & Stitch,2002,https://boxd.it/1ujEi1,2.5,,,2020-12-01
2020-12-01,The Man from the Future,2011,https://boxd.it/1ujEjX,3.5,,,2020-12-01
2020-12-01,Ferris Bueller's Day Off,1986,https://boxd.it/1ujEmx,4,,,2020-12-01
2020-12-01,"I, Robot",2004,https://boxd.it/1ujEqz,4,,,2020-12-01
2020-12-01,I Am Legend,2007,https://boxd.it/1ujErH,3.5,,,2020-12-01
2020-12-02,How the Grinch Stole Christmas,2000,https://boxd.it/1uld4F,2.5,Yes,,2020-12-01
2020-12-02,The Polar Express,2004,https://boxd.it/1uld7J,3.5,,,2020-12-01
2020-12-02,Little Miss Sunshine,2006,https://boxd.it/1ulpV7,3.5,,,2020-12-01
2020-12-02,Hillbilly Elegy,2020,https://boxd.it/1ulKcd,2,,,2020-12-01
2020-12-02,Her,2013,https://boxd.it/1ulKmn,4.5,,,2020-12-01
2020-12-02,Justice League,2017,https://boxd.it/1ulKqT,,,,2020-12-01
2020-12-02,Batman v Superman: Dawn of Justice,2016,https://boxd.it/1ulKwx,0.5,,,2020-12-01
2020-12-02,Leap Year,2010,https://boxd.it/1ulKHv,3,,,2020-12-01
2020-12-02,The Darjeeling Limited,2007,https://boxd.it/1ulNLl,4,,,2020-12-01
