Date,Name,Year,Letterboxd URI
2023-08-15,Swedish Wildcats,1972,https://boxd.it/43GG
2023-08-16,Kundun,1997,https://boxd.it/1XUe
2023-08-17,Side by Side,2012,https://boxd.it/3Ijm
2023-08-25,Confessions of a Young American Housewife,1974,https://boxd.it/2QHu
2023-09-04,Singles,1992,https://boxd.it/1UIu
2023-09-21,Dracula A.D. 1972,1972,https://boxd.it/1gfM
2023-10-04,The Flower of My Secret,1995,https://boxd.it/24we
2023-10-20,The Crimes of the Black Cat,1972,https://boxd.it/1o3Y
2023-10-20,Heartless,2023,https://boxd.it/mgzk
2023-10-22,Candy,2006,https://boxd.it/24l6
2023-10-22,Drugstore Cowboy,1989,https://boxd.it/2aj6
2023-10-22,Repo! The Genetic Opera,2008,https://boxd.it/1Ogu
2023-10-22,My Super Psycho Sweet 16,2009,https://boxd.it/1bWm
2023-11-01,The United States of Leland,2003,https://boxd.it/1PS0
2023-11-03,Ilo Ilo,2013,https://boxd.it/5HWQ
2023-11-04,Godzilla vs. Megaguirus,2000,https://boxd.it/13Bq
2023-11-04,Nightmare Alley,2021,https://boxd.it/m0HC
2023-11-05,Before the Devil Knows You're Dead,2007,https://boxd.it/20Jy
2023-11-11,Big Gold Brick,2022,https://boxd.it/n8qQ
2023-11-22,Thanksgiving,2023,https://boxd.it/EviY
